"SKU";"Name";"Category";"Brand";"Seller";"Color";"Balance";"Balance FBS";"Comments";"Final price";"Max price";"Min price";"Average price";"Median price";"Sales";"Revenue";"Revenue potential";"Revenue average";"Lost profit";"Lost profit percent";"URL";"Thumb";"Days in stock";"Days with sales";"Average if in stock";"Rating";"Basic Sale";"Basic Sale Price";"Promo Sale";"Base price";"SPP";"SPP Price";"FBS";"Subject ID";"Category Position";"Categories Last Count";"Sales Per Day Average";"Country";"Gender";"First Date";"First Comment Date";"Pics Count";"Has 3D";"Hax Video";"Comments Valuation";"Card Rating";"Subject";"Purchase";"Purchase After Return";"Turnover";"Turnover days";"26.07.2023 Sales";"27.07.2023 Sales";"28.07.2023 Sales";"29.07.2023 Sales";"30.07.2023 Sales";"31.07.2023 Sales";"01.08.2023 Sales";"02.08.2023 Sales";"03.08.2023 Sales";"04.08.2023 Sales";"05.08.2023 Sales";"06.08.2023 Sales";"07.08.2023 Sales";"08.08.2023 Sales";"09.08.2023 Sales";"10.08.2023 Sales";"11.08.2023 Sales";"12.08.2023 Sales";"13.08.2023 Sales";"14.08.2023 Sales";"15.08.2023 Sales";"16.08.2023 Sales";"17.08.2023 Sales";"18.08.2023 Sales";"19.08.2023 Sales";"20.08.2023 Sales";"21.08.2023 Sales";"22.08.2023 Sales";"23.08.2023 Sales";"24.08.2023 Sales";"26.07.2023 Revenue";"27.07.2023 Revenue";"28.07.2023 Revenue";"29.07.2023 Revenue";"30.07.2023 Revenue";"31.07.2023 Revenue";"01.08.2023 Revenue";"02.08.2023 Revenue";"03.08.2023 Revenue";"04.08.2023 Revenue";"05.08.2023 Revenue";"06.08.2023 Revenue";"07.08.2023 Revenue";"08.08.2023 Revenue";"09.08.2023 Revenue";"10.08.2023 Revenue";"11.08.2023 Revenue";"12.08.2023 Revenue";"13.08.2023 Revenue";"14.08.2023 Revenue";"15.08.2023 Revenue";"16.08.2023 Revenue";"17.08.2023 Revenue";"18.08.2023 Revenue";"19.08.2023 Revenue";"20.08.2023 Revenue";"21.08.2023 Revenue";"22.08.2023 Revenue";"23.08.2023 Revenue";"24.08.2023 Revenue";"26.07.2023 Stocks";"27.07.2023 Stocks";"28.07.2023 Stocks";"29.07.2023 Stocks";"30.07.2023 Stocks";"31.07.2023 Stocks";"01.08.2023 Stocks";"02.08.2023 Stocks";"03.08.2023 Stocks";"04.08.2023 Stocks";"05.08.2023 Stocks";"06.08.2023 Stocks";"07.08.2023 Stocks";"08.08.2023 Stocks";"09.08.2023 Stocks";"10.08.2023 Stocks";"11.08.2023 Stocks";"12.08.2023 Stocks";"13.08.2023 Stocks";"14.08.2023 Stocks";"15.08.2023 Stocks";"16.08.2023 Stocks";"17.08.2023 Stocks";"18.08.2023 Stocks";"19.08.2023 Stocks";"20.08.2023 Stocks";"21.08.2023 Stocks";"22.08.2023 Stocks";"23.08.2023 Stocks";"24.08.2023 Stocks";"26.07.2023 Price";"27.07.2023 Price";"28.07.2023 Price";"29.07.2023 Price";"30.07.2023 Price";"31.07.2023 Price";"01.08.2023 Price";"02.08.2023 Price";"03.08.2023 Price";"04.08.2023 Price";"05.08.2023 Price";"06.08.2023 Price";"07.08.2023 Price";"08.08.2023 Price";"09.08.2023 Price";"10.08.2023 Price";"11.08.2023 Price";"12.08.2023 Price";"13.08.2023 Price";"14.08.2023 Price";"15.08.2023 Price";"16.08.2023 Price";"17.08.2023 Price";"18.08.2023 Price";"19.08.2023 Price";"20.08.2023 Price";"21.08.2023 Price";"22.08.2023 Price";"23.08.2023 Price";"24.08.2023 Price";"26.07.2023 Queries";"27.07.2023 Queries";"28.07.2023 Queries";"29.07.2023 Queries";"30.07.2023 Queries";"31.07.2023 Queries";"01.08.2023 Queries";"02.08.2023 Queries";"03.08.2023 Queries";"04.08.2023 Queries";"05.08.2023 Queries";"06.08.2023 Queries";"07.08.2023 Queries";"08.08.2023 Queries";"09.08.2023 Queries";"10.08.2023 Queries";"11.08.2023 Queries";"12.08.2023 Queries";"13.08.2023 Queries";"14.08.2023 Queries";"15.08.2023 Queries";"16.08.2023 Queries";"17.08.2023 Queries";"18.08.2023 Queries";"19.08.2023 Queries";"20.08.2023 Queries";"21.08.2023 Queries";"22.08.2023 Queries";"23.08.2023 Queries";"24.08.2023 Queries"
45324517;"Оплётка на руль кожа перфорированная PSV TERRY серый M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;3659;3659;2772;"0";2772;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324517/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324517/images/c246x328/1.jpg";0;0;"0";"0";0;3659;0;3659;16;3073;1;766;-1;0;"0";"Китай";"";"2021-10-26";"1970-01-01";1;0;0;"0";10;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;3293;3293;3293;3293;3293;3293;3293;3659;3659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120425377;"Оплётка на руль  Анатомическая  38 см  чёрно синий  M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"Torso-TM";"ИП Матвеев Д Н";"";0;2;0;2499;2799;2499;"0";2799;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/120425377/detail.aspx";"https://basket-09.wb.ru/vol1204/part120425/120425377/images/c246x328/1.jpg";0;0;"0";"0";0;2499;0;2499;16;2099;1;766;-1;0;"0";"";"";"2022-09-17";"1970-01-01";8;0;0;"0";26;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2799;2499;2499;2499;2499;2499;2499;2499;2499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75370597;"Оплётка на руль RESPEKT";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО ПСВ Групп";"черный";0;0;3;873;873;819;"0";873;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/75370597/detail.aspx";"https://basket-05.wb.ru/vol753/part75370/75370597/images/c246x328/1.jpg";0;0;"0";"5";3;873;0;900;16;733;1;766;-1;0;"0";"Китай";"";"2022-04-20";"2022-08-30";5;0;0;"5";57;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;873;873;819;819;819;873;873;873;873;873;873;873;873;873;873;873;873;873;873;873;855;855;855;855;855;855;873;873;873;873;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;4;4;3;4;0;0
143890777;"Оплетка кожа (М) / Чехол на руль в авто/ Оплётка на руль";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"АВТО ХИТ";"Авто ХИТ";"";2;7;3;1148;1148;1148;"0";1148;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/143890777/detail.aspx";"https://basket-10.wb.ru/vol1438/part143890/143890777/images/c246x328/1.jpg";30;0;"0";"4";30;1148;0;1640;16;964;1;766;2769;1;"0";"Китай";"";"2023-04-17";"2023-03-25";1;0;0;"3,7";17;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;1148;2;2;2;2;2;2;2;2;1;2;3;3;3;3;3;3;2;1;1;1;1;1;1;1;1;1;2;2;2;2
110920118;"Оплётка на руль PSV ATLAS Черный M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;0;0;1943;1943;1496;"0";1496;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920118/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920118/images/c246x328/1.jpg";0;0;"0";"0";3;1943;0;2004;16;1632;1;766;-1;0;"0";"";"";"2022-06-27";"1970-01-01";1;0;0;"0";10;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1496;1496;1496;1496;1496;1496;1496;1496;1496;1496;1496;1496;1496;1496;1496;1496;1613;1613;1613;1613;1613;1943;1943;1943;1943;1943;1943;1943;1943;1943;6;8;8;8;8;8;8;8;8;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110920028;"Оплётка на руль PSV CONVEX Серый M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;0;0;1978;1978;1672;"0";1798;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920028/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920028/images/c246x328/1.jpg";0;0;"0";"0";7;1978;0;2127;16;1661;1;766;-1;0;"0";"";"";"2022-08-17";"1970-01-01";1;0;0;"0";0;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1798;1798;1798;1798;1798;1798;1798;1798;1798;1798;1798;1798;1798;1798;1798;1798;1744;1744;1672;1672;1672;1978;1978;1978;1978;1978;1978;1978;1978;1978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
68619519;"Оплётка на руль PSV ATLAS Черный M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;2035;2035;1520;"0";1520;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/68619519/detail.aspx";"https://basket-04.wb.ru/vol686/part68619/68619519/images/c246x328/1.jpg";0;0;"0";"0";0;2035;0;2035;16;1709;1;766;-1;0;"0";"";"";"2022-03-10";"1970-01-01";1;0;0;"0";16;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1831;1831;1831;1831;1831;1831;1831;2035;2035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75370329;"Оплётка на руль ORNAMENT Fiber";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО ПСВ Групп";"черный, синий";0;0;2;1125;1125;910;"0";970;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/75370329/detail.aspx";"https://basket-05.wb.ru/vol753/part75370/75370329/images/c246x328/1.jpg";0;0;"0";"5";3;1125;0;1160;16;945;1;766;-1;0;"0";"Китай";"";"2022-04-20";"2022-08-12";5;0;0;"5";50;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;970;970;910;910;910;970;970;970;970;970;970;970;970;970;970;970;970;970;970;1125;1102;1102;1102;1102;1102;1102;1125;1125;1125;1125;23;24;26;23;23;23;24;24;23;25;24;24;24;24;36;34;33;33;32;33;28;29;0;0;0;0;0;0;0;0
140180919;"Оплётка на руль гладкая основа из экокожи, 37-38 см";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"CAR PERFORMANCE";"ООО Ирби";"черный";0;0;0;451;451;442;"0";451;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/140180919/detail.aspx";"https://basket-10.wb.ru/vol1401/part140180/140180919/images/c246x328/1.jpg";0;0;"0";"0";35;451;0;694;16;378;1;766;-1;0;"0";"Китай";"";"2022-12-19";"1970-01-01";2;0;0;"0";28;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;451;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
45324519;"Оплётка на руль кожа перфорированная PSV ASPECT серый L";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;2;0;2828;3143;2402;"0";2402;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324519/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324519/images/c246x328/1.jpg";0;0;"0";"0";10;2828;0;3143;16;2376;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";10;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2402;2828;2828;2828;2828;2828;2828;2828;3143;2828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45324549;"Оплётка на руль PSV ARGENT Черно-Синий M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;2;0;1856;2063;1541;"0";1541;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324549/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324549/images/c246x328/1.jpg";0;0;"0";"0";10;1856;0;2063;16;1559;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";16;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1856;1856;1856;1856;1856;1856;1856;2063;1856;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18114159;"Меховые накидки на сиденье автомобиля. Оплётка на руль Чехлы";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"Автокомфорт Плюс";"Козлов Александр Александрович";"бежевый";1;0;56;6700;6700;6700;"0";6700;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/18114159/detail.aspx";"https://basket-02.wb.ru/vol181/part18114/18114159/images/c246x328/1.jpg";30;0;"0";"4";0;6700;0;6700;16;5628;0;1058;2116;1;"0";"";"";"2021-01-01";"2021-03-08";11;0;1;"4,4";80;"Автомобильные товары / Чехлы на сиденья";91;89;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;6700;5;5;5;5;5;5;4;4;4;4;7;7;10;9;9;5;5;5;5;5;5;6;10;10;10;10;15;15;15;15
110920029;"Оплётка на руль кожа перфорированная PSV TERRY серый M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;0;0;3549;3549;2772;"0";2834;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920029/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920029/images/c246x328/1.jpg";0;0;"0";"0";3;3549;0;3659;16;2981;1;766;-1;0;"0";"";"";"2022-08-17";"1970-01-01";1;0;0;"0";3;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2834;2834;2834;2834;2834;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2988;2988;2988;2988;2988;3549;3549;3549;3549;3549;3549;3549;3549;3549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75370480;"Оплётка на руль PATTERN Fiber";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО ПСВ Групп";"черный, красный";2;9;0;1125;1125;910;"0";970;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/75370480/detail.aspx";"https://basket-05.wb.ru/vol753/part75370/75370480/images/c246x328/1.jpg";26;0;"0";"0";3;1125;0;1160;16;945;1;766;-1;0;"0";"";"";"2022-04-20";"1970-01-01";5;0;0;"0";23;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;970;970;910;910;910;970;970;970;970;970;970;970;970;970;970;970;970;970;970;1125;1102;1102;1102;1102;1102;1102;1125;1125;1125;1125;16;16;16;13;13;25;26;26;25;24;27;25;22;21;28;30;25;26;26;24;19;22;19;17;18;19;20;20;18;20
45324520;"Оплётка на руль PSV BAND черно-бордовый M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;2035;2035;1520;"0";1520;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324520/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324520/images/c246x328/1.jpg";0;0;"0";"0";0;2035;0;2035;16;1709;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";6;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1831;1831;1831;1831;1831;1831;1831;2035;2035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110920120;"Оплётка на руль PSV ARGENT Черно-Синий M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";1;2;0;1828;1869;1518;"0";1552;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920120/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920120/images/c246x328/1.jpg";2;0;"0";"0";10;1828;0;2032;16;1536;1;766;458;1;"0";"";"";"2022-06-26";"1970-01-01";1;0;0;"0";10;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1552;1552;1552;1552;1552;1518;1518;1518;1518;1518;1518;1518;1518;1518;1518;1518;1636;1636;1568;1568;1568;1869;1869;1828;1828;1828;1828;1828;1828;1828;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;3;3;5;8;9;6;8;3;2;4;2;4;5;8;33
75370330;"Оплётка на руль ORNAMENT Fiber";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО ПСВ Групп";"черный, красный";0;23;2;1125;1125;910;"0";970;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/75370330/detail.aspx";"https://basket-05.wb.ru/vol753/part75370/75370330/images/c246x328/1.jpg";0;0;"0";"5";3;1125;0;1160;16;945;1;766;-1;0;"0";"Китай";"";"2022-04-20";"2022-08-12";5;0;0;"5";50;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;970;970;910;910;910;970;970;970;970;970;970;970;970;970;970;970;970;970;970;1125;1102;1102;1102;1102;1102;1102;1125;1125;1125;1125;24;25;26;28;28;27;28;28;26;31;27;27;28;30;30;25;25;21;23;22;19;21;26;24;24;24;20;24;22;22
110920210;"Оплётка на руль  PSV VEST EXTRA PLUS Fiber Серый М";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;1;0;2012;2057;1701;"0";1758;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920210/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920210/images/c246x328/1.jpg";0;0;"0";"0";10;2012;0;2236;16;1690;1;766;-1;0;"0";"";"";"2022-06-27";"1970-01-01";1;0;0;"0";0;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1758;1758;1758;1758;1758;1701;1701;1701;1701;1701;1701;1701;1701;1701;1701;1701;1834;1834;1758;1758;1758;2057;2057;2012;2012;2012;2012;2012;2012;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45324581;"Оплётка на руль PSV FACTOR Серый L";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;2;0;1801;2002;1483;"0";1483;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324581/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324581/images/c246x328/1.jpg";0;0;"0";"0";10;1801;0;2002;16;1513;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";6;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1483;1801;1801;1801;1801;1801;1801;1801;2002;1801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
